ID_CYCL,ID_TRC,ID2020,TYPE_VOIE_R,TYPE_VOIE2_R,LONGUEUR,NBR_VOIE,SEPARATEUR_R,SAISONS4_R,PROTEGE_4S_R,VILLE_MTL_R,NOM_ARR_VILLE_R,geometry
20733.0,1500716.0,4380.0,4.0,44.0,178.0,2.0,D,OUI,OUI,OUI,Riviere-des-Prairies—Pointe-aux-Trembles,"LINESTRING (-73.49354902933402 45.68961340750225, -73.49577811536174 45.68996398897086)"
20736.0,1500525.0,4383.0,4.0,44.0,83.0,2.0,D,OUI,OUI,OUI,Riviere-des-Prairies—Pointe-aux-Trembles,"LINESTRING (-73.49578986507433 45.668543079982335, -73.49591135079841 45.66928840263603)"
20588.0,1614678.0,5293.0,6.0,0.0,87.0,2.0,,NON,NON,OUI,Ville-Marie,"LINESTRING (-73.52891489194678 45.50639874026595, -73.52876773618036 45.50717867085839)"
20589.0,1614685.0,5294.0,6.0,0.0,89.0,2.0,,NON,NON,OUI,Ville-Marie,"LINESTRING (-73.52900828431386 45.50559668691401, -73.52896835170226 45.50608486164994, -73.52891489194678 45.50639874026595)"
20590.0,1614686.0,5295.0,6.0,0.0,94.0,2.0,,NON,NON,OUI,Ville-Marie,"LINESTRING (-73.5290260214048 45.504750560326585, -73.52900828431386 45.50559668691401)"
20591.0,1614691.0,5297.0,6.0,0.0,67.0,2.0,,NON,NON,OUI,Ville-Marie,"LINESTRING (-73.52820762356426 45.50468354709457, -73.52824724678783 45.50407731319833)"
20592.0,1210006.0,5552.0,3.0,0.0,242.0,1.0,,OUI,NON,OUI,Le Plateau-Mont-Royal,"LINESTRING (-73.5632788220084 45.529985173465626, -73.56340522141218 45.530018217444265, -73.56577874362507 45.531146802790595, -73.56586072524972 45.53118355895208)"
20593.0,1210008.0,5553.0,3.0,0.0,264.0,1.0,,OUI,NON,OUI,Le Plateau-Mont-Royal,"LINESTRING (-73.56793751232665 45.53215983728226, -73.56805356830488 45.53220907934765, -73.57067131009286 45.53344080826677, -73.57074626006361 45.53348053472345)"
21063.0,1010074.0,6737.0,1.0,0.0,84.0,2.0,,OUI,NON,OUI,Ahuntsic-Cartierville,"LINESTRING (-73.71837798706972 45.535781219591186, -73.71842611035444 45.535743064438805, -73.71903084363932 45.535248795298486, -73.71908062248052 45.53520856706486)"
21064.0,1010075.0,6738.0,4.0,44.0,86.0,2.0,D,NON,NON,OUI,Ahuntsic-Cartierville,"LINESTRING (-73.71945810339182 45.53449040157291, -73.71950685592392 45.53444990516834, -73.72012983027739 45.53394416709771, -73.72017846400419 45.533906280162434)"
21065.0,1010076.0,6739.0,4.0,44.0,88.0,2.0,D,NON,NON,OUI,Ahuntsic-Cartierville,"LINESTRING (-73.72017846400419 45.533906280162434, -73.72022735232979 45.53386803278009, -73.72088244101307 45.53335988905584, -73.72093490310127 45.533319024925405)"
21066.0,1010077.0,6740.0,4.0,44.0,88.0,2.0,D,NON,NON,OUI,Ahuntsic-Cartierville,"LINESTRING (-73.72093490310127 45.533319024925405, -73.7209849412942 45.53328041505553, -73.72168928324956 45.532733118371105)"
21067.0,1010078.0,6741.0,4.0,44.0,90.0,2.0,D,NON,NON,OUI,Ahuntsic-Cartierville,"LINESTRING (-73.72168928324956 45.532733118371105, -73.72246946769127 45.53213644844396)"
21068.0,1170157.0,6745.0,3.0,0.0,178.0,2.0,D,OUI,NON,OUI,Rosemont—La Petite-Patrie,"LINESTRING (-73.58714734009659 45.559575516701834, -73.5871033515139 45.55962450122583, -73.58600085864872 45.56089149295112, -73.58596032295162 45.56093804487261)"
21069.0,1623120.0,7005.0,1.0,0.0,92.0,2.0,,OUI,NON,OUI,L'Île-Bizard–Sainte-Geneviève,"LINESTRING (-73.90214473319757 45.47629838483577, -73.90330004300063 45.47612909961744)"
21070.0,1623121.0,7006.0,1.0,0.0,371.0,2.0,,OUI,NON,OUI,L'Île-Bizard–Sainte-Geneviève,"LINESTRING (-73.89768871030728 45.47741620887672, -73.89775317733091 45.477398257418706, -73.8978803199611 45.477362270648534, -73.89799814569088 45.477329195711334, -73.89851205740551 45.47718117873993, -73.89925445369182 45.476967212108356, -73.90019727480515 45.47669926765234, -73.90034101551753 45.476659530610554, -73.90072696756881 45.476559733959455, -73.90098733816855 45.4764992503324, -73.90137255555531 45.476422400188916, -73.90165233007677 45.47637480466611, -73.90214473319757 45.47629838483577)"
21148.0,4012418.0,7306.0,3.0,0.0,79.0,2.0,,OUI,NON,OUI,LaSalle,"LINESTRING (-73.6044070421024 45.434995556343154, -73.60451522489998 45.43502488262783, -73.60462620885579 45.43504835719446, -73.60531253780735 45.43517487582298, -73.60537978710272 45.43518570203214)"
21149.0,1490046.0,7592.0,1.0,0.0,72.0,2.0,,OUI,NON,OUI,Riviere-des-Prairies—Pointe-aux-Trembles,"LINESTRING (-73.50640555307434 45.64263890176627, -73.5061989592866 45.643274186711224)"
21096.0,1170213.0,6756.0,3.0,33.0,176.0,2.0,P,OUI,NON,OUI,Rosemont—La Petite-Patrie,"LINESTRING (-73.57753725053934 45.55661002099996, -73.57760492986947 45.55664587844173, -73.57949580231659 45.55722632125948, -73.57959524117598 45.55725621650514)"
21097.0,1622374.0,7015.0,1.0,0.0,77.0,2.0,,OUI,NON,OUI,L'Île-Bizard–Sainte-Geneviève,"LINESTRING (-73.88310051394453 45.4838402223104, -73.88314435955694 45.48381667924556, -73.88349974440584 45.483611851417486, -73.88363082061565 45.4835300651609, -73.88380504506341 45.48341636920359, -73.88385077093866 45.48338724050013)"
21098.0,1622381.0,7016.0,1.0,0.0,83.0,2.0,,OUI,NON,OUI,L'Île-Bizard–Sainte-Geneviève,"LINESTRING (-73.88224364293939 45.484286987092794, -73.88230880201505 45.48425599428709, -73.88304124677781 45.48387218564384, -73.88310051394453 45.4838402223104)"
21099.0,1623047.0,7024.0,1.0,0.0,87.0,2.0,,OUI,NON,OUI,L'Île-Bizard–Sainte-Geneviève,"LINESTRING (-73.90626212963564 45.50619485092122, -73.90619161573078 45.50624810243139, -73.90601101002632 45.506367703737304, -73.9058782351457 45.50644745174379, -73.90561599857713 45.506587318951965, -73.90545417912232 45.50666797945122, -73.90540839723917 45.50669036806102)"
21100.0,1623055.0,7025.0,1.0,0.0,102.0,2.0,,OUI,NON,OUI,L'Île-Bizard–Sainte-Geneviève,"LINESTRING (-73.90880626535015 45.50439670632607, -73.90875363251172 45.504426859455336, -73.90869281243053 45.504457401790326, -73.90786967514305 45.50489460816559, -73.90776703696082 45.50494689554824)"
21102.0,4001478.0,7027.0,1.0,0.0,105.0,2.0,,OUI,NON,OUI,L'Île-Bizard–Sainte-Geneviève,"LINESTRING (-73.91281926698359 45.50035655413802, -73.91271080016809 45.5004499899323, -73.91258092258607 45.50057283786467, -73.91242781687654 45.5007215950311, -73.91223579257667 45.50092052375831, -73.91203615509016 45.501128478054476)"
21103.0,1490805.0,7263.0,3.0,0.0,164.0,1.0,,OUI,NON,OUI,Riviere-des-Prairies—Pointe-aux-Trembles,"LINESTRING (-73.50434966486932 45.64230966406587, -73.50443048391628 45.642325587791774, -73.5056652200141 45.64251890476256, -73.50640555307434 45.64263890176627)"
21104.0,1490803.0,7264.0,3.0,0.0,197.0,1.0,,OUI,NON,OUI,Riviere-des-Prairies—Pointe-aux-Trembles,"LINESTRING (-73.50189586921275 45.641907691104905, -73.5038737317412 45.642220688898135, -73.5042694868211 45.64228771145815, -73.50434966486932 45.64230966406587)"
21105.0,1490804.0,7265.0,3.0,0.0,203.0,1.0,,OUI,NON,OUI,Riviere-des-Prairies—Pointe-aux-Trembles,"LINESTRING (-73.50640555307434 45.64263890176627, -73.50763081100915 45.64284056634806, -73.50894177329799 45.64305435868791)"
26813.0,0.0,1317.0,7.0,0.0,860.0,2.0,,NON,NON,OUI,Pierrefonds-Roxboro,"LINESTRING (-73.945305260527 45.45833431638263, -73.94528103431504 45.45834295940528, -73.94526305909784 45.45834977835486, -73.9452614032848 45.45835059467484, -73.94525324074814 45.45835323605937, -73.94523997866048 45.45835778700707, -73.94520553562035 45.45836799958336, -73.94519813882583 45.458370458009284, -73.94515605174777 45.45838420978028, -73.94515171510741 45.45838557645658, -73.94508692261392 45.45840625554968, -73.94508692332185 45.45840634553197, -73.94502542826113 45.458423592309565, -73.9450110104372 45.45842751783807, -73.94497311790383 45.4584381037232, -73.94495793998541 45.45844293205647, -73.94493805810899 45.45845119814281, -73.94491117714342 45.4584637207848, -73.94490315517253 45.4584679813276, -73.94486000069719 45.458492355382205, -73.94485860130347 45.45849326068273, -73.94481471429229 45.458522046840294, -73.94480873666599 45.45852611944523, -73.94476664956227 45.45855615836569, -73.9447545713856 45.458564933944096, -73.94471680886623 45.458592076485985, -73.94469633993877 45.45860700370891, -73.94466646656413 45.458629256327626, -73.94463710743986 45.45865186687682, -73.94462211175184 45.458663623304304, -73.9445706482713 45.458704586839225, -73.94456645430311 45.458707842623845, -73.94450965167056 45.45875278625277, -73.94450774647518 45.45875441339764, -73.94447141846683 45.45878514967672, -73.9444690067719 45.458787408687094, -73.94444046414122 45.45881631496088, -73.94443881537188 45.45881803109188, -73.94441030310625 45.45885080659657, -73.94440941655698 45.458851889866324, -73.94439033987449 45.45888129920848, -73.94438491179619 45.458890228845135, -73.94437382111555 45.4589107885812, -73.94436049817996 45.458940175533954, -73.94435661432945 45.45895035895233, -73.9443479996519 45.4589768480661, -73.94434638762776 45.45898324327479, -73.94434375065174 45.45900565980742, -73.94434365742185 45.45901006943697, -73.94434528936758 45.4590387683157, -73.9443471988838 45.45905396835888, -73.94434961066156 45.45906799664266, -73.94435616923035 45.459105314919235, -73.9443565789688 45.45910864277164, -73.94435862066311 45.459140669502034, -73.94435850976409 45.45914282957433, -73.94435656362563 45.45915552503526, -73.94435442035758 45.459159402729476, -73.94434985689203 45.45916445964401, -73.94434934826961 45.45916482156275, -73.94434335923354 45.45916745442668, -73.94434004117201 45.45916827719941, -73.94433365865318 45.45916965180299, -73.94433353079077 45.45916965230037, -73.94432483897391 45.45917004605115, -73.94431269204489 45.45917009330085, -73.94428583740505 45.45916974783157, -73.94421038727702 45.45916860151383, -73.94419964330186 45.45916819337039, -73.94412185350669 45.45916219690073, -73.94409805697306 45.4591604897214, -73.94403945926919 45.459156038307434, -73.94398751253645 45.459151830966725, -73.94395219286204 45.45914818887548, -73.94388948452274 45.45914132376506, -73.94388769303768 45.45914115075686, -73.94381858736115 45.45913377055764, -73.94381218859678 45.45913307553938, -73.94380092682835 45.45913185950493, -73.94377072308275 45.45912837745053, -73.94375715838258 45.45912699038869, -73.94373399906837 45.45912501070284, -73.94370085943754 45.459122169930296, -73.94367207630272 45.45912048203224, -73.94366273953129 45.45912015835748, -73.9436398550005 45.45912060718125, -73.94362196133328 45.459121576527494, -73.94361506382457 45.45912250316583, -73.94358889720698 45.4591283638281, -73.94358851432557 45.45912845530005, -73.94354438966303 45.45914338419358, -73.94353865278869 45.45914556611098, -73.94349176309571 45.45916662470318, -73.94348921431244 45.45916771441951, -73.94345428440369 45.45918116781777, -73.94344306354341 45.45918517072128, -73.94340900749137 45.45919592116213, -73.94338783168719 45.4592023023146, -73.94336537795829 45.459208778408474, -73.94333182063417 45.45921790715982, -73.94331446799684 45.45922265372947, -73.94327670599824 45.45923368846882, -73.94326981693098 45.45923569487394, -73.94321737750523 45.45925020598217, -73.94321661173956 45.45925038892357, -73.9431728655364 45.45926468630949, -73.94316292044638 45.45926832429553, -73.94313461881589 45.459279142313704, -73.94311448276676 45.459287679022495, -73.94310747780634 45.459291215612964, -73.94308800854915 45.45930325914674, -73.94308216139761 45.45930769109474, -73.94307073902678 45.459318623590825, -73.94305832123415 45.45933306936306, -73.94305832264364 45.45933324932767, -73.94304583829265 45.45935552405454, -73.94304382631356 45.459359851139936, -73.94303696650978 45.45938192407969, -73.9430358573213 45.4593872374987, -73.94303248504661 45.459413796162806, -73.94303190281255 45.45942108720862, -73.94302972006011 45.45945259043553, -73.94302810826544 45.45947536289979, -73.94302522175228 45.45951496750859, -73.94302192698125 45.45955142422445, -73.94301871919778 45.45958266147092, -73.9430150925866 45.459609401090106, -73.94301460156859 45.459612012560314, -73.94301062691446 45.45962696549037, -73.94300625950711 45.45964075013814, -73.9430037431076 45.45964597902924, -73.94299831544211 45.45965499858219, -73.94298554497097 45.459673405054666, -73.94298427901863 45.45967502969474, -73.9429703338091 45.45969038123035, -73.94296183458856 45.45969905275298, -73.94294900772947 45.45971026063775, -73.94293364543283 45.459724267888625, -73.94292513492894 45.4597314996918, -73.94290390920597 45.459747869285444, -73.94290136672569 45.45974976882934, -73.94287248888679 45.45976868766815, -73.9428653637369 45.45977321454476, -73.94283508359808 45.45979267872108, -73.94282770553201 45.45979756651592, -73.94280416764076 45.45981259527924, -73.94280086008389 45.45981476774184, -73.94277833663804 45.459828712746905, -73.94277553912637 45.459830703261595, -73.94275229074023 45.4598500501731, -73.94274238495838 45.45985872713114, -73.94271178944716 45.45988692104424, -73.94269846723587 45.45990020047592, -73.94267094182837 45.459928562449164, -73.94265736457349 45.45994193284938, -73.94262576999941 45.45997319010146, -73.94261257631602 45.45998655900989, -73.94257920778328 45.46001989277826, -73.94257540142004 45.4600236868973, -73.94252820824556 45.460071471817834, -73.94252655797388 45.460073007956616, -73.94248735050496 45.46011185340467, -73.9424808800885 45.46011835739114, -73.94243964290901 45.460159280340555, -73.94243824765795 45.46016072550521, -73.94241082663527 45.4601861175045, -73.94240028845573 45.46019569673194, -73.94238543101768 45.460208892087344, -73.94237386850374 45.46021829530942, -73.94234996290609 45.460235395057474, -73.94234322195385 45.46024001039829, -73.9423189179677 45.46025522199718, -73.94231497033823 45.460257306939084, -73.9422828658723 45.46027245875078, -73.94227317979525 45.46027654558088, -73.94224054977795 45.460289899715164, -73.94223902243283 45.46029080547868, -73.94222503466341 45.46030075798533, -73.94222084606939 45.46030473354223, -73.94221148464742 45.46031763764188, -73.94220883113522 45.460321697240424, -73.94219610668173 45.46034604245541, -73.94219332952235 45.460350642442336, -73.94217854725576 45.46037346587624, -73.9421747563159 45.46037923959236, -73.94215970353383 45.46040017438554, -73.94215868975539 45.46040134811502, -73.94214206178614 45.46041706987234, -73.94213558285557 45.46042249405165, -73.94212147490623 45.46043343684574, -73.94211092678606 45.46044175629431, -73.94208156359052 45.46046409623997, -73.94206504305434 45.460477208004654, -73.94203149120031 45.460503523488434, -73.94202704403426 45.460507140098656, -73.94198742490605 45.46054247754958, -73.94198424935911 45.46054518938751, -73.94195529707444 45.46057103712584, -73.94193854183627 45.46058684933046, -73.94192647895578 45.46059769420274, -73.94190260328892 45.460618663095744, -73.94189663296359 45.46062372535363, -73.94185978595414 45.4606538329045, -73.9418524168287 45.46065989040616, -73.94180276916738 45.460704625025684, -73.94180099169442 45.46070625163081, -73.94176199756163 45.46073978688472, -73.94175259731495 45.46074774192032, -73.94173544431628 45.46076175593275, -73.94172133479975 45.46077251871278, -73.94169869337973 45.46078781373394, -73.94169474709547 45.46079007861903, -73.94167132511545 45.46080366693783, -73.94165872116571 45.46081073450313, -73.9416435648069 45.46081844183081, -73.94161527615937 45.46083105911946, -73.94161463893575 45.460831331538095, -73.94158863079439 45.460841240452986, -73.94157434630176 45.46084597489556, -73.94156592258241 45.46084798713, -73.94153860345341 45.460853761791, -73.94153004765126 45.460855234623295, -73.94150347955969 45.46085893671762, -73.94149389942099 45.460860233536444, -73.9414554474843 45.46086497138644, -73.94145059348078 45.46086562004104, -73.94138225662921 45.4608750625951, -73.94136820607841 45.46087700657263, -73.94130561405849 45.46088525707749, -73.94129130847175 45.46088729201588, -73.94124712216636 45.46089457152962, -73.94122401134236 45.46089889009865, -73.94120371076787 45.46090283786821, -73.94117843392814 45.46090815462944, -73.94116069348222 45.460912452443246, -73.94113606228169 45.4609185765666, -73.941123430171 45.46092204478113, -73.94108617596845 45.460932806876755, -73.94108579377239 45.46093298832264, -73.94104268365575 45.460947102462015, -73.94104166423175 45.4609475563232, -73.94100125893206 45.46096417958337, -73.94100036737393 45.46096463295052, -73.94096419076526 45.46098240967645, -73.94096075239692 45.46098422265024, -73.94093019558147 45.461001167805236, -73.94091759570297 45.46100877518282, -73.94090157428124 45.46102035510622, -73.94088529852223 45.46103211597906, -73.94087129981149 45.46104071858573, -73.94084851125255 45.46105358441035, -73.94083832258696 45.46105884286297, -73.94080787673232 45.46107362791664, -73.94080023207239 45.46107716683312, -73.9407645604857 45.46109413168151, -73.94074429486379 45.46110257848463, -73.94067953829378 45.46112847405892, -73.94067418540882 45.46113074433522, -73.94061531626186 45.461157337039545, -73.94061238723687 45.46115887808305, -73.94055983537613 45.461192105280446, -73.94055194686412 45.46119717486582, -73.94049202348371 45.46123618950268, -73.94048935228766 45.46123799950374, -73.94047930403488 45.46124487711271, -73.9404708998355 45.461249408771046, -73.94046325513064 45.461252947665045, -73.94046185139425 45.46125331301796, -73.94045890904765 45.46125314439383, -73.94045493885905 45.46125234983798, -73.94044750294456 45.46124985893067, -73.9404403206632 45.46124709708989, -73.94042773783555 45.46124048671697, -73.94042645425975 45.461239861771126, -73.94037699983575 45.461211077274214, -73.94034771725104 45.46119463292399, -73.94032484974787 45.46118095337216, -73.94027499361675 45.46114983076922, -73.94027088226431 45.461147327035995, -73.94022129032952 45.461117283211166, -73.94020830644938 45.46110842473447, -73.94019401799638 45.46109624183858, -73.94016965931228 45.461071679816456, -73.9401578059466 45.461060207412324, -73.94013150758931 45.461032863321066, -73.94012325620979 45.4610241665693, -73.9400907873857 45.46099261694855, -73.94008370151866 45.46098580538847, -73.94004222398382 45.46094682170621, -73.94002073168816 45.46092908746974, -73.93997624073582 45.46089722418705, -73.93997623933606 45.46089704422244, -73.93992120951214 45.46085829266591, -73.9399014187359 45.460845591014035, -73.93983910973611 45.460808037255866, -73.93983705338226 45.460806695398944, -73.93975692700944 45.46076354114635, -73.93975461562648 45.46076229025479, -73.93969671021419 45.46073191826583, -73.9396893889784 45.46072771715232, -73.93964980763013 45.46070231376348, -73.93964723632405 45.4607005239601, -73.93961148120046 45.4606738460407, -73.93960671939398 45.46066990502654, -73.93958238772025 45.46064876220389, -73.93957684543746 45.46064311447681, -73.93955620301543 45.46061952785564, -73.93954832908933 45.46061001974411, -73.9395253396639 45.460580593122835, -73.93952482260796 45.46057987523229, -73.93950349196447 45.46054999229861, -73.93950232789076 45.46054828706233, -73.93948586944444 45.46052009509372, -73.9394836621741 45.46051578430558, -73.93946453598669 45.4604733849656, -73.93946258864497 45.46046961308707, -73.93943456988053 45.46041824945255, -73.93941900446607 45.46038978408304, -73.93940448645229 45.46036446415768, -73.93937674239403 45.460315529046746, -73.93936624344683 45.46029730247282, -73.93933799987562 45.460249899018585, -73.93933580031448 45.46024657803294, -73.93931344907513 45.460216968942525, -73.9392989779719 45.46019767781883, -73.93929199920176 45.46018816624627, -73.9392666931451 45.460156768809725, -73.93924925603228 45.46013424962492, -73.93923349654446 45.460113703656795, -73.93919463133953 45.46006517120347, -73.93918895011075 45.46005808423092, -73.93915009546062 45.46001090149672, -73.93912970917734 45.45998731381114, -73.93910481343582 45.45995933419109, -73.93907515252016 45.45992696361648, -73.9390617526758 45.45991387731052, -73.93904128189905 45.459895869005, -73.93901593414303 45.45987553982953, -73.93898673581987 45.4598533357613, -73.93895663758403 45.459830505248625, -73.938914991124 45.459802499971545, -73.93888699112513 45.45978641025462, -73.93881558818573 45.4597466412469, -73.93881327756317 45.45974548031819, -73.93870674237228 45.45969324829872, -73.93869904333602 45.4596897684522, -73.93857932933865 45.45963641712242, -73.9385591856974 45.459627585946414, -73.93848594963092 45.45959871195808, -73.93844311490543 45.45958231913801, -73.93843131938871 45.459578225102064, -73.93841016892299 45.459571467419835, -73.93840645321298 45.459570491845795, -73.93837866571032 45.45956528937652, -73.93837098553841 45.45956423903121, -73.93834104807065 45.459562104294804, -73.93833951301261 45.45956202020058, -73.93829999973605 45.45956172190074, -73.93829667528765 45.45956173465712, -73.93826279776067 45.4595626745096, -73.93825167503886 45.459562897155074, -73.93821153290047 45.45956395101284, -73.93820769908938 45.459564235675806, -73.93817613076739 45.45956615647898, -73.93816897599208 45.459566903805175, -73.93814930384372 45.45956940886173, -73.93812158884185 45.45957356449477, -73.93812069449474 45.459573657910134, -73.9380963129972 45.45957897055643, -73.93807065007324 45.459583928171874, -73.93806937213552 45.45958402305795, -73.93804458474148 45.45958645772896, -73.93803640426707 45.45958684904022, -73.93802272287672 45.4595869015054, -73.93800635147666 45.45958633438886, -73.9379932989533 45.45958503466367, -73.93797038561809 45.459581793075756, -73.93795783131432 45.45957878172066, -73.93793591163391 45.45957175694482, -73.9379212885324 45.45956578401144, -73.9379079482473 45.45956034606841, -73.93788102658479 45.459551360787486, -73.93787590020888 45.459549850693755, -73.9378536032279 45.45954363721371, -73.93783528255162 45.45953902821838, -73.93782810966795 45.45953743598189, -73.93779776984151 45.45953287304958, -73.93779265043318 45.45953226277569, -73.93776655586643 45.45953101301022, -73.93773228431371 45.45953060444002, -73.93772154379322 45.45953064559915, -73.9377023649885 45.45953080907745, -73.93766566681744 45.459530769725966)"
